"","Week","date","DateYYMMDD","Month","MonthN","Year","Season","Group","IntPhase","Delay1","Delay2","Location","Income","Community","HouseID","UniqueID","daystrapping","Placement","Indoor","Outdoor","AEAfemale","AWND","PRCP","TAVG","TMAX","TMIN","Cov200m","200mHouses","CovRate200","Participation"
"2854",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03IN101018",7,"IN",1,0,0,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2855",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03OUT101018",7,"OUT",0,1,1,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2856",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF04","DF04IN101018",7,"IN",1,0,1,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2857",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF04","DF04OUT101018",7,"OUT",0,1,6,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2858",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF10","DF10IN101018",7,"IN",1,0,0,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2859",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF10","DF10OUT101018",7,"OUT",0,1,2,"5.2",0,32.75,38.3,27.2,0,0,0,0.55
"2860",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE02","PE02IN101018",7,"IN",1,0,0,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2861",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE02","PE02OUT101018",7,"OUT",0,1,2,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2862",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE04","PE04OUT101018",7,"OUT",0,1,6,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2863",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF04","PF04IN101018",7,"IN",1,0,2,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2864",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF04","PF04OUT101018",7,"OUT",0,1,26,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2865",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF06","PF06OUT101018",7,"OUT",0,1,14,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2866",41,2018-10-10,101081,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08IN101081",7,"IN",1,0,0,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2867",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08OUT101018",7,"OUT",0,1,1,"5.2",0,32.75,38.3,27.2,0,0,0,0.47
"2868",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF07","DF07IN101018",14,"IN",1,0,0,"3.7",0,29.7,33.3,26.1,0,0,0,0.55
"2869",41,2018-10-10,101018,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF07","DF07OUT101018",14,"OUT",0,1,7,"3.7",0,29.7,33.3,26.1,0,0,0,0.55
"2870",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV01","MLV01OUT101118",6,"OUT",0,1,1,"5.9",0,27.25,33.9,20.6,85,56,1.51785714285714,0.69
"2871",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV03","MLV03IN101118",6,"IN",1,0,0,"5.9",0,27.25,33.9,20.6,73,48,1.52083333333333,0.69
"2872",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV03","MLV03OUT101118",6,"OUT",0,1,0,"5.9",0,27.25,33.9,20.6,73,48,1.52083333333333,0.69
"2873",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV10","MLV10IN101118",6,"IN",1,0,0,"5.9",0,27.25,33.9,20.6,69,39,1.76923076923077,0.69
"2874",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV10","MLV10OUT101118",6,"OUT",0,1,2,"5.9",0,27.25,33.9,20.6,69,39,1.76923076923077,0.69
"2875",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV12","MLV12IN101118",42,"IN",1,0,0,"2.4",0,12.8,20,5.6,65,37,1.75675675675676,0.69
"2876",41,2018-10-11,101118,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV12","MLV12OUT101118",42,"OUT",0,1,0,"2.4",0,12.8,20,5.6,65,37,1.75675675675676,0.69
"2877",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT01","WCT01IN101218",7,"IN",1,0,1,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2878",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT01","WCT01OUT101218",7,"OUT",0,1,5,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2879",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT02","WCT02IN101218",7,"IN",1,0,1,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2880",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT02","WCT02OUT101218",7,"OUT",0,1,19,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2881",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT08","WCT08IN101218",7,"IN",1,0,0,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2882",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT08","WCT08OUT101218",7,"OUT",0,1,7,"5.2",0,32.75,38.3,27.2,0,0,0,0.5
"2883",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT09","WCT09IN101218",7,"IN",1,0,1,"6",0,32.5,38.3,26.7,0,0,0,0.5
"2884",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT09","WCT09OUT101218",7,"OUT",0,1,16,"6",0,32.5,38.3,26.7,0,0,0,0.5
"2885",41,2018-10-12,101218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF06","PF06IN101218",17,"IN",1,0,1,"6.1",0.5,16.4,20,12.8,0,0,0,0.47
"2886",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB08","LFLB08OUT101518",7,"OUT",0,1,8,"6",0,32.5,38.3,26.7,41,29,1.41379310344828,0.63
"2887",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB10","LFLB10IN101518",7,"IN",1,0,0,"6",0,32.5,38.3,26.7,52,39,1.33333333333333,0.63
"2888",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB10","LFLB10OUT101518",7,"OUT",0,1,3,"6",0,32.5,38.3,26.7,52,39,1.33333333333333,0.63
"2889",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB11","LFLB11IN101518",7,"IN",1,0,0,"6",0,32.5,38.3,26.7,83,57,1.45614035087719,0.63
"2890",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB11","LFLB11OUT101518",7,"OUT",0,1,7,"6",0,32.5,38.3,26.7,83,57,1.45614035087719,0.63
"2891",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM01","MM01IN101518",7,"IN",1,0,0,"6",0,32.5,38.3,26.7,42,19,2.21052631578947,0.81
"2892",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM01","MM01OUT101518",7,"OUT",0,1,13,"6.5",0,33.05,38.9,27.2,42,19,2.21052631578947,0.81
"2893",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM02","MM02IN101518",7,"IN",1,0,0,"6.5",0,33.05,38.9,27.2,59,28,2.10714285714286,0.81
"2894",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM02","MM02OUT101518",7,"OUT",0,1,5,"6.5",0,33.05,38.9,27.2,59,28,2.10714285714286,0.81
"2895",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM03","MM03IN101518",7,"IN",1,0,0,"6.5",0,33.05,38.9,27.2,50,25,2,0.81
"2896",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM03","MM03OUT101518",7,"OUT",0,1,10,"6.7",0,32.75,38.3,27.2,50,25,2,0.81
"2897",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM04","MM04IN101518",7,"IN",1,0,0,"6.7",0,32.75,38.3,27.2,68,32,2.125,0.81
"2898",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM04","MM04OUT101518",7,"OUT",0,1,7,"5.3",9.4,31.1,36.1,26.1,68,32,2.125,0.81
"2899",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR03","MRR03OUT101518",7,"OUT",0,1,0,"5.3",9.4,31.1,36.1,26.1,0,0,0,0.65
"2900",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR04","MRR04OUT101518",7,"OUT",0,1,13,"5.3",9.4,31.1,36.1,26.1,0,0,0,0.65
"2901",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR05","MRR05IN101518",7,"IN",1,0,0,"5.3",9.4,31.1,36.1,26.1,0,0,0,0.65
"2902",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR05","MRR05OUT101518",7,"OUT",0,1,0,"6.5",0,31.4,37.2,25.6,0,0,0,0.65
"2903",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR06","MRR06IN101518",7,"IN",1,0,0,"6.5",0,31.4,37.2,25.6,0,0,0,0.65
"2904",42,2018-10-15,101518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR06","MRR06OUT101518",7,"OUT",0,1,5,"6.5",0,31.4,37.2,25.6,0,0,0,0.65
"2905",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM05","MM05IN101518",12,"IN",1,0,0,"5.5",0,33.65,41.7,25.6,68,32,2.125,0.81
"2906",42,2018-10-15,101518,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M13-Mesquite","MM05","MM05OUT101518",12,"OUT",0,1,1,"5.5",0,33.65,41.7,25.6,68,32,2.125,0.81
"2907",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH01","MCH01OUT101618",7,"OUT",0,1,0,"6.5",0,31.4,37.2,25.6,53,22,2.40909090909091,0.86
"2908",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH03","MCH03OUT101618",7,"OUT",0,1,0,"6.5",0,31.4,37.2,25.6,41,18,2.27777777777778,0.86
"2909",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH04","MCH04OUT101618",7,"OUT",0,1,0,"6.5",0,31.4,37.2,25.6,53,22,2.40909090909091,0.86
"2910",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH05","MCH05OUT101618",7,"OUT",0,1,0,"6.5",0,31.4,37.2,25.6,45,17,2.64705882352941,0.86
"2911",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH06","MCH06OUT101618",7,"OUT",0,1,4,"6.5",0,31.4,37.2,25.6,53,22,2.40909090909091,0.86
"2912",42,2018-10-16,101618,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH03","MCH03IN101618",14,"IN",1,0,0,"3.7",0,29.7,33.3,26.1,41,18,2.27777777777778,0.86
"2913",42,2018-10-17,101718,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV01","MLV01OUT101718",6,"OUT",0,1,2,"5.9",0,27.25,33.9,20.6,87,56,1.55357142857143,0.69
"2914",42,2018-10-17,101718,"October",10,"2018","Warm","GR2","Int","Int","Int","McAllen","Middle","M4-La Vista","MLV03","MLV03OUT101718",6,"OUT",0,1,2,"5.9",0,27.25,33.9,20.6,74,48,1.54166666666667,0.69
"2915",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF02","DF02IN101718",7,"IN",1,0,0,"6.5",0,31.4,37.2,25.6,0,0,0,0.55
"2916",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF02","DF02OUT101718",7,"OUT",0,1,2,"6.5",0,31.4,37.2,25.6,0,0,0,0.55
"2917",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03IN101718",7,"IN",1,0,2,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2918",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03OUT101718",7,"OUT",0,1,2,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2919",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF07","DF07IN101718",7,"IN",1,0,1,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2920",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF07","DF07OUT101718",7,"OUT",0,1,5,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2921",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF10","DF10IN101718",7,"IN",1,0,0,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2922",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF10","DF10OUT101718",7,"OUT",0,1,5,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.55
"2923",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE02","PE02OUT101718",7,"OUT",0,1,1,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2924",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE04","PE04IN101718",7,"IN",0,1,0,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2925",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE04","PE04OUT101718",7,"OUT",0,1,0,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2926",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF04","PF04OUT101718",7,"OUT",0,1,0,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2927",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF06","PF06OUT101718",7,"OUT",0,1,9,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2928",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08IN101718",7,"IN",1,0,0,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2929",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08OUT101718",7,"OUT",0,1,3,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.47
"2930",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF04","DF04IN101718",14,"IN",1,0,2,"3.7",0,29.7,33.3,26.1,0,0,0,0.55
"2931",42,2018-10-17,101718,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF04","DF04OUT101718",14,"OUT",0,1,2,"3.7",0,29.7,33.3,26.1,0,0,0,0.55
"2932",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT01","WCT01OUT101918",7,"OUT",0,1,7,"5.8",11.4,29.45,33.3,25.6,0,0,0,0.5
"2933",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT02","WCT02IN101918",7,"IN",1,0,3,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2934",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT03","WCT03IN101918",7,"IN",1,0,2,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2935",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT03","WCT03OUT101918",7,"OUT",0,1,3,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2936",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT08","WCT08IN101918",7,"IN",1,0,0,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2937",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT08","WCT08OUT101918",7,"OUT",0,1,4,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2938",42,2018-10-19,101918,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Weslaco","Middle","W3-Christian Ct","WCT09","WCT09OUT101918",7,"OUT",0,1,1,"3.6",0.8,28.9,33.9,23.9,0,0,0,0.5
"2939",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB08","LFLB08OUT102218",7,"OUT",0,1,0,"3.6",0.8,28.9,33.9,23.9,41,29,1.41379310344828,0.63
"2940",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB10","LFLB10IN102218",7,"IN",1,0,0,"3.6",0.8,28.9,33.9,23.9,52,39,1.33333333333333,0.63
"2941",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB10","LFLB10OUT102218",7,"OUT",0,1,1,"3.6",0,29.7,35,24.4,52,39,1.33333333333333,0.63
"2942",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB11","LFLB11IN102218",7,"IN",1,0,0,"3.6",0,29.7,35,24.4,83,57,1.45614035087719,0.63
"2943",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB11","LFLB11OUT102218",7,"OUT",0,1,0,"3.6",0,29.7,35,24.4,83,57,1.45614035087719,0.63
"2944",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH01","MCH01OUT102218",7,"OUT",0,1,1,"3.6",0,29.7,35,24.4,53,22,2.40909090909091,0.86
"2945",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH04","MCH04OUT102218",7,"OUT",0,1,0,"3.6",0,29.7,35,24.4,53,22,2.40909090909091,0.86
"2946",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH05","MCH05OUT102218",7,"OUT",0,1,0,"3.6",0,29.7,35,24.4,45,17,2.64705882352941,0.86
"2947",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH06","MCH06OUT102218",7,"OUT",0,1,1,"3.6",0,29.7,35,24.4,53,22,2.40909090909091,0.86
"2948",43,2018-10-22,102218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR03","MRR03OUT102218",7,"OUT",0,1,0,"3.6",0,29.7,35,24.4,0,0,0,0.65
"2949",43,2018-10-22,102218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR04","MRR04OUT102218",7,"OUT",0,1,0,"3.6",0,29.7,35,24.4,0,0,0,0.65
"2950",43,2018-10-22,102218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR05","MRR05IN102218",7,"IN",1,0,0,"3.6",0,29.7,35,24.4,0,0,0,0.65
"2951",43,2018-10-22,102218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR05","MRR05OUT102218",7,"OUT",0,1,0,"2.4",2,28.6,32.8,24.4,0,0,0,0.65
"2952",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","Mercedes","Low","M5-Chapa","MCH01","MCH01IN102218",13,"IN",1,0,0,"6.4",0,32.2,38.3,26.1,53,22,2.40909090909091,0.86
"2953",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB12","LFLB12IN102218",14,"IN",1,0,0,"3.7",0,29.7,33.3,26.1,61,43,1.41860465116279,0.63
"2954",43,2018-10-22,102218,"October",10,"2018","Warm","GR2","Int","Int","Int","La Feria","Middle","LF10-La Bonita","LFLB12","LFLB12OUT102218",14,"OUT",0,1,3,"3.7",0,29.7,33.3,26.1,61,43,1.41860465116279,0.63
"2955",43,2018-10-22,102218,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Mercedes","Middle","M6-Rio Rico","MRR03","MRR03IN102218",14,"IN",1,0,0,"3.7",0,29.7,33.3,26.1,0,0,0,0.65
"2956",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE02","PE02OUT102418",7,"OUT",0,1,2,"2.4",2,28.6,32.8,24.4,0,0,0,0.47
"2957",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE04","PE04IN102418",7,"IN",1,0,0,"2.4",2,28.6,32.8,24.4,0,0,0,0.47
"2958",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PE04","PE04OUT102418",7,"OUT",0,1,0,"2.4",2,28.6,32.8,24.4,0,0,0,0.47
"2959",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF04","PF04IN102418",7,"IN",1,0,0,"2.4",2,28.6,32.8,24.4,0,0,0,0.47
"2960",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF04","PF04OUT102418",7,"OUT",0,1,6,"2.4",2,28.6,32.8,24.4,0,0,0,0.47
"2961",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF06","PF06IN102418",7,"IN",1,0,0,"4.3",5.8,29.75,33.9,25.6,0,0,0,0.47
"2962",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF06","PF06OUT102418",7,"OUT",0,1,5,"4.3",5.8,29.75,33.9,25.6,0,0,0,0.47
"2963",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08IN102418",7,"IN",1,0,0,"4.3",5.8,29.75,33.9,25.6,0,0,0,0.47
"2964",43,2018-10-24,102418,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Progreso","Low","P2-Cameron","PF08","PF08OUT102418",7,"OUT",0,1,0,"4.3",5.8,29.75,33.9,25.6,0,0,0,0.47
"2965",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF02","DF02IN102518",8,"IN",1,0,0,"5.7",0,24.7,30,19.4,0,0,0,0.55
"2966",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF02","DF02OUT102518",8,"OUT",0,1,1,"5.7",0,24.7,30,19.4,0,0,0,0.55
"2967",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03IN102518",8,"IN",1,0,1,"5.7",0,24.7,30,19.4,0,0,0,0.55
"2968",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF03","DF03OUT102518",8,"OUT",0,1,3,"5.7",0,24.7,30,19.4,0,0,0,0.55
"2969",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF04","DF04OUT102518",8,"OUT",0,1,5,"5.7",0,24.7,30,19.4,0,0,0,0.55
"2970",43,2018-10-25,102518,"October",10,"2018","Warm","GR1","Cont","Cont","Cont","Donna","Low","D1-Balli","DF07","DF07IN102518",8,"IN",1,0,1,"5.7",0,24.7,30,19.4,0,0,0,0.55
